customer_id,is_churned,final_churn_date,num_subscriptions,tenure_days,total_orders,total_revenue,post_churn_order_flag,total_tickets,tickets_last_30d_pre_churn,tickets_last_7d_pre_churn,has_post_churn_ticket_flag,total_events,events_last_30d_pre_churn,events_last_7d_pre_churn,post_churn_engagement_flag
5958,0,,1.0,2912898.0,4,61.32,0,2,0.0,0.0,0,1,0.0,0.0,0
7016,0,,1.0,2912898.0,4,65.32,0,1,0.0,0.0,0,1,0.0,0.0,0
8616,0,,1.0,2912898.0,4,75.08,0,0,0.0,0.0,0,1,0.0,0.0,0
9461,0,,1.0,2912898.0,4,64.28,0,1,0.0,0.0,0,1,0.0,0.0,0
10535,0,,1.0,2912898.0,4,191.64,0,1,0.0,0.0,0,1,0.0,0.0,0
14124,1,2024-12-01,2.0,60.0,4,297.34,0,3,1.0,0.0,1,2,0.0,0.0,1
17695,0,,1.0,2912898.0,4,371.84,0,1,0.0,0.0,0,44,0.0,0.0,0
17940,0,,1.0,2912898.0,1,509.88,0,0,0.0,0.0,0,47,0.0,0.0,0
21347,0,,1.0,2912898.0,4,177.88,0,0,0.0,0.0,0,1,0.0,0.0,0
21820,0,,1.0,2912898.0,4,198.0,0,1,0.0,0.0,0,47,0.0,0.0,0
22399,0,,1.0,2912898.0,4,66.52,0,2,0.0,0.0,0,1,0.0,0.0,0
22579,0,,1.0,2912898.0,4,347.12,0,2,0.0,0.0,0,1,0.0,0.0,0
24398,0,,1.0,2912898.0,4,185.56,0,0,0.0,0.0,0,1,0.0,0.0,0
24628,0,,1.0,2912898.0,4,66.4,0,2,0.0,0.0,0,1,0.0,0.0,0
85,0,,1.0,2912897.0,3,250.53,0,0,0.0,0.0,0,1,0.0,0.0,0
111,0,,1.0,2912897.0,3,54.9,0,1,0.0,0.0,0,51,0.0,0.0,0
1162,0,,1.0,2912897.0,3,148.2,0,1,0.0,0.0,0,1,0.0,0.0,0
1378,0,,1.0,2912897.0,1,207.96,0,0,0.0,0.0,0,1,0.0,0.0,0
3676,1,2024-12-02,1.0,60.0,3,48.93,1,5,4.0,1.0,0,1,0.0,0.0,0
5208,0,,1.0,2912897.0,3,54.3,0,2,0.0,0.0,0,1,0.0,0.0,0
5356,0,,1.0,2912897.0,1,525.12,0,0,0.0,0.0,0,1,0.0,0.0,0
5519,0,,1.0,2912897.0,1,1104.12,0,2,0.0,0.0,0,1,0.0,0.0,0
8999,0,,1.0,2912897.0,3,129.93,0,2,0.0,0.0,0,1,0.0,0.0,0
9183,0,,1.0,2912897.0,3,59.28,0,2,0.0,0.0,0,1,0.0,0.0,0
13724,0,,1.0,2912897.0,1,202.56,0,2,0.0,0.0,0,43,0.0,0.0,0
13865,0,,1.0,2912897.0,3,58.26,0,1,0.0,0.0,0,45,0.0,0.0,0
16080,0,,1.0,2912897.0,3,305.04,0,1,0.0,0.0,0,1,0.0,0.0,0
18070,0,,1.0,2912897.0,1,225.0,0,1,0.0,0.0,0,1,0.0,0.0,0
19949,0,,1.0,2912897.0,3,57.09,0,2,0.0,0.0,0,1,0.0,0.0,0
20125,0,,1.0,2912897.0,3,117.54,0,0,0.0,0.0,0,1,0.0,0.0,0
23213,0,,1.0,2912897.0,1,425.52,0,1,0.0,0.0,0,1,0.0,0.0,0
1213,0,,1.0,2912896.0,1,220.92,0,1,0.0,0.0,0,1,0.0,0.0,0
2263,0,,1.0,2912896.0,1,1427.4,0,2,0.0,0.0,0,1,0.0,0.0,0
2593,0,,1.0,2912896.0,3,50.82,0,0,0.0,0.0,0,1,0.0,0.0,0
3595,0,,1.0,2912896.0,1,231.0,0,0,0.0,0.0,0,1,0.0,0.0,0
3691,0,,1.0,2912896.0,1,549.84,0,1,0.0,0.0,0,1,0.0,0.0,0
4336,0,,1.0,2912896.0,3,124.08,0,0,0.0,0.0,0,48,0.0,0.0,0
7455,0,,1.0,2912896.0,3,131.61,0,0,0.0,0.0,0,1,0.0,0.0,0
9273,1,2024-12-03,1.0,60.0,3,128.82,1,1,0.0,0.0,0,1,0.0,0.0,0
12389,0,,1.0,2912896.0,3,341.46,0,1,0.0,0.0,0,1,0.0,0.0,0
15276,0,,1.0,2912896.0,3,136.68,0,2,0.0,0.0,0,1,0.0,0.0,0
18064,0,,1.0,2912896.0,3,59.61,0,2,0.0,0.0,0,1,0.0,0.0,0
18671,0,,1.0,2912896.0,1,429.12,0,2,0.0,0.0,0,1,0.0,0.0,0
23305,0,,1.0,2912896.0,3,138.66,0,2,0.0,0.0,0,1,0.0,0.0,0
125,0,,1.0,2912895.0,3,51.12,0,2,0.0,0.0,0,1,0.0,0.0,0
329,0,,1.0,2912895.0,1,220.68,0,0,0.0,0.0,0,1,0.0,0.0,0
2050,0,,1.0,2912895.0,3,53.52,0,1,0.0,0.0,0,1,0.0,0.0,0
2203,0,,1.0,2912895.0,3,140.37,0,2,0.0,0.0,0,44,0.0,0.0,0
5982,0,,1.0,2912895.0,3,243.75,0,1,0.0,0.0,0,1,0.0,0.0,0
8639,0,,1.0,2912895.0,3,53.58,0,0,0.0,0.0,0,1,0.0,0.0,0
9739,0,,1.0,2912895.0,3,122.91,0,1,0.0,0.0,0,47,0.0,0.0,0
9869,0,,1.0,2912895.0,3,139.56,0,1,0.0,0.0,0,1,0.0,0.0,0
12471,0,,1.0,2912895.0,1,1003.44,0,2,0.0,0.0,0,1,0.0,0.0,0
13575,0,,1.0,2912895.0,3,45.81,0,1,0.0,0.0,0,1,0.0,0.0,0
17716,0,,1.0,2912895.0,1,197.4,0,0,0.0,0.0,0,1,0.0,0.0,0
18486,0,,1.0,2912895.0,3,111.69,0,2,0.0,0.0,0,46,0.0,0.0,0
19249,0,,1.0,2912895.0,3,105.09,0,2,0.0,0.0,0,1,0.0,0.0,0
21067,0,,1.0,2912895.0,3,55.65,0,1,0.0,0.0,0,43,0.0,0.0,0
21177,0,,1.0,2912895.0,3,295.71,0,0,0.0,0.0,0,1,0.0,0.0,0
21938,0,,1.0,2912895.0,3,132.24,0,2,0.0,0.0,0,42,0.0,0.0,0
24246,0,,1.0,2912895.0,3,57.0,0,1,0.0,0.0,0,1,0.0,0.0,0
502,0,,1.0,2912894.0,1,443.16,0,2,0.0,0.0,0,1,0.0,0.0,0
673,0,,1.0,2912894.0,3,54.75,0,1,0.0,0.0,0,1,0.0,0.0,0
1630,0,,1.0,2912894.0,3,54.27,0,2,0.0,0.0,0,1,0.0,0.0,0
5328,0,,1.0,2912894.0,3,58.23,0,2,0.0,0.0,0,1,0.0,0.0,0
6155,0,,1.0,2912894.0,3,129.15,0,0,0.0,0.0,0,1,0.0,0.0,0
7282,1,2024-11-05,1.0,30.0,2,79.14,1,1,1.0,0.0,0,19,19.0,0.0,0
7534,0,,1.0,2912894.0,3,54.24,0,1,0.0,0.0,0,1,0.0,0.0,0
8094,0,,1.0,2912894.0,3,289.77,0,2,0.0,0.0,0,1,0.0,0.0,0
9524,0,,1.0,2912894.0,3,132.12,0,0,0.0,0.0,0,49,0.0,0.0,0
10997,0,,1.0,2912894.0,3,304.86,0,1,0.0,0.0,0,1,0.0,0.0,0
12285,0,,1.0,2912894.0,3,285.45,0,1,0.0,0.0,0,1,0.0,0.0,0
12777,0,,1.0,2912894.0,3,250.95,0,0,0.0,0.0,0,1,0.0,0.0,0
13629,0,,1.0,2912894.0,3,344.1,0,2,0.0,0.0,0,1,0.0,0.0,0
19100,0,,1.0,2912894.0,3,50.4,0,0,0.0,0.0,0,1,0.0,0.0,0
23176,0,,1.0,2912894.0,1,436.92,0,0,0.0,0.0,0,1,0.0,0.0,0
23418,1,2024-11-05,1.0,30.0,2,35.2,1,1,1.0,0.0,0,1,1.0,0.0,0
23839,1,2024-11-05,1.0,30.0,2,74.34,1,1,1.0,1.0,0,1,1.0,0.0,0
53,0,,1.0,2912893.0,3,329.61,0,1,0.0,0.0,0,1,0.0,0.0,0
684,0,,1.0,2912893.0,3,55.68,0,0,0.0,0.0,0,1,0.0,0.0,0
4349,0,,1.0,2912893.0,3,291.03,0,1,0.0,0.0,0,1,0.0,0.0,0
4663,0,,1.0,2912893.0,3,120.39,0,1,0.0,0.0,0,1,0.0,0.0,0
5542,0,,1.0,2912893.0,1,209.88,0,2,0.0,0.0,0,1,0.0,0.0,0
6637,0,,1.0,2912893.0,3,113.82,0,2,0.0,0.0,0,1,0.0,0.0,0
7421,1,2024-12-06,1.0,60.0,3,50.64,1,3,1.0,0.0,0,1,0.0,0.0,0
8870,0,,1.0,2912893.0,3,120.75,0,2,0.0,0.0,0,1,0.0,0.0,0
10826,0,,1.0,2912893.0,3,52.32,0,2,0.0,0.0,0,1,0.0,0.0,0
11787,0,,1.0,2912893.0,3,56.91,0,0,0.0,0.0,0,41,0.0,0.0,0
12926,0,,1.0,2912893.0,3,47.79,0,2,0.0,0.0,0,1,0.0,0.0,0
13146,0,,1.0,2912893.0,1,217.44,0,2,0.0,0.0,0,1,0.0,0.0,0
13866,0,,1.0,2912893.0,3,52.77,0,0,0.0,0.0,0,1,0.0,0.0,0
16152,0,,1.0,2912893.0,1,577.92,0,2,0.0,0.0,0,1,0.0,0.0,0
18168,0,,1.0,2912893.0,3,288.36,0,2,0.0,0.0,0,1,0.0,0.0,0
18502,0,,1.0,2912893.0,3,126.09,0,2,0.0,0.0,0,1,0.0,0.0,0
18594,0,,1.0,2912893.0,1,422.76,0,0,0.0,0.0,0,1,0.0,0.0,0
19397,1,2024-12-06,1.0,60.0,3,272.22,1,3,1.0,1.0,0,1,0.0,0.0,0
20892,0,,1.0,2912893.0,3,244.11,0,2,0.0,0.0,0,46,0.0,0.0,0
22036,0,,1.0,2912893.0,1,236.88,0,0,0.0,0.0,0,1,0.0,0.0,0
24709,0,,1.0,2912893.0,1,483.12,0,1,0.0,0.0,0,1,0.0,0.0,0
1824,0,,1.0,2912892.0,3,46.02,0,1,0.0,0.0,0,1,0.0,0.0,0
2431,0,,1.0,2912892.0,3,46.68,0,2,0.0,0.0,0,1,0.0,0.0,0
3479,0,,1.0,2912892.0,3,59.07,0,0,0.0,0.0,0,1,0.0,0.0,0
3988,0,,1.0,2912892.0,1,1085.16,0,2,0.0,0.0,0,1,0.0,0.0,0
3989,0,,1.0,2912892.0,1,1248.6,0,0,0.0,0.0,0,1,0.0,0.0,0
4224,0,,1.0,2912892.0,3,47.4,0,2,0.0,0.0,0,1,0.0,0.0,0
5022,0,,1.0,2912892.0,3,141.42,0,0,0.0,0.0,0,47,0.0,0.0,0
7507,0,,1.0,2912892.0,3,340.35,0,0,0.0,0.0,0,1,0.0,0.0,0
7992,0,,1.0,2912892.0,3,149.76,0,2,0.0,0.0,0,1,0.0,0.0,0
8082,0,,1.0,2912892.0,1,216.36,0,2,0.0,0.0,0,1,0.0,0.0,0
8369,1,2024-11-07,1.0,30.0,2,94.82,1,5,5.0,0.0,0,1,1.0,0.0,0
11167,0,,1.0,2912892.0,3,54.93,0,1,0.0,0.0,0,1,0.0,0.0,0
11934,0,,1.0,2912892.0,3,48.93,0,2,0.0,0.0,0,44,0.0,0.0,0
12797,0,,1.0,2912892.0,3,119.55,0,2,0.0,0.0,0,1,0.0,0.0,0
13149,0,,1.0,2912892.0,3,55.2,0,1,0.0,0.0,0,1,0.0,0.0,0
15271,0,,1.0,2912892.0,3,55.59,0,1,0.0,0.0,0,1,0.0,0.0,0
16760,0,,1.0,2912892.0,3,113.13,0,0,0.0,0.0,0,1,0.0,0.0,0
17927,0,,1.0,2912892.0,1,187.2,0,0,0.0,0.0,0,1,0.0,0.0,0
18280,0,,1.0,2912892.0,3,58.35,0,0,0.0,0.0,0,39,0.0,0.0,0
19830,0,,1.0,2912892.0,3,47.16,0,0,0.0,0.0,0,1,0.0,0.0,0
20525,1,2024-12-07,2.0,60.0,4,629.7,0,3,0.0,0.0,1,39,7.0,0.0,1
139,0,,1.0,2912891.0,3,107.4,0,0,0.0,0.0,0,50,0.0,0.0,0
646,0,,1.0,2912891.0,3,54.81,0,1,0.0,0.0,0,1,0.0,0.0,0
668,0,,1.0,2912891.0,3,145.47,0,0,0.0,0.0,0,1,0.0,0.0,0
1696,1,2024-11-08,1.0,30.0,2,30.34,1,4,3.0,0.0,1,1,1.0,0.0,0
2352,0,,1.0,2912891.0,1,583.92,0,1,0.0,0.0,0,1,0.0,0.0,0
4614,0,,1.0,2912891.0,3,50.67,0,0,0.0,0.0,0,39,0.0,0.0,0
9765,0,,1.0,2912891.0,3,139.74,0,1,0.0,0.0,0,44,0.0,0.0,0
11547,0,,1.0,2912891.0,3,55.44,0,2,0.0,0.0,0,43,0.0,0.0,0
13877,1,2024-12-08,1.0,60.0,3,50.97,1,3,1.0,0.0,0,32,5.0,0.0,0
15295,0,,1.0,2912891.0,3,46.38,0,1,0.0,0.0,0,1,0.0,0.0,0
15478,1,2024-12-08,1.0,60.0,3,119.28,1,4,3.0,0.0,0,29,6.0,0.0,0
16041,0,,1.0,2912891.0,1,202.56,0,1,0.0,0.0,0,1,0.0,0.0,0
16528,0,,1.0,2912891.0,1,1217.16,0,0,0.0,0.0,0,40,0.0,0.0,0
17040,0,,1.0,2912891.0,3,49.26,0,0,0.0,0.0,0,1,0.0,0.0,0
18054,0,,1.0,2912891.0,3,121.32,0,1,0.0,0.0,0,1,0.0,0.0,0
19288,0,,1.0,2912891.0,1,1110.0,0,1,0.0,0.0,0,1,0.0,0.0,0
20016,0,,1.0,2912891.0,3,51.63,0,2,0.0,0.0,0,1,0.0,0.0,0
20039,0,,1.0,2912891.0,3,339.57,0,0,0.0,0.0,0,1,0.0,0.0,0
20642,1,2024-12-08,1.0,60.0,3,142.08,1,4,4.0,0.0,0,1,0.0,0.0,0
21848,0,,1.0,2912891.0,3,144.03,0,2,0.0,0.0,0,1,0.0,0.0,0
22030,0,,1.0,2912891.0,3,343.95,0,0,0.0,0.0,0,1,0.0,0.0,0
23954,0,,1.0,2912891.0,3,134.46,0,0,0.0,0.0,0,1,0.0,0.0,0
24849,0,,1.0,2912891.0,1,553.44,0,2,0.0,0.0,0,1,0.0,0.0,0
917,0,,1.0,2912890.0,1,233.64,0,1,0.0,0.0,0,1,0.0,0.0,0
2719,0,,1.0,2912890.0,3,328.05,0,0,0.0,0.0,0,1,0.0,0.0,0
3797,1,2024-12-09,1.0,60.0,3,142.71,1,4,3.0,0.0,1,1,0.0,0.0,0
5124,0,,1.0,2912890.0,3,53.37,0,1,0.0,0.0,0,1,0.0,0.0,0
5894,0,,1.0,2912890.0,3,298.29,0,0,0.0,0.0,0,1,0.0,0.0,0
8954,0,,1.0,2912890.0,3,49.14,0,1,0.0,0.0,0,1,0.0,0.0,0
11095,0,,1.0,2912890.0,1,234.72,0,2,0.0,0.0,0,1,0.0,0.0,0
11490,0,,1.0,2912890.0,1,508.92,0,0,0.0,0.0,0,1,0.0,0.0,0
14917,1,2024-11-09,1.0,30.0,2,95.02,1,1,0.0,0.0,1,1,1.0,0.0,0
16869,0,,1.0,2912890.0,3,50.37,0,2,0.0,0.0,0,1,0.0,0.0,0
19529,0,,1.0,2912890.0,3,52.59,0,0,0.0,0.0,0,49,0.0,0.0,0
20619,0,,1.0,2912890.0,3,50.73,0,1,0.0,0.0,0,1,0.0,0.0,0
21206,0,,1.0,2912890.0,3,312.33,0,0,0.0,0.0,0,1,0.0,0.0,0
23659,0,,1.0,2912890.0,3,126.69,0,2,0.0,0.0,0,1,0.0,0.0,0
24346,0,,1.0,2912890.0,3,129.75,0,1,0.0,0.0,0,1,0.0,0.0,0
2271,0,,1.0,2912889.0,3,46.59,0,0,0.0,0.0,0,1,0.0,0.0,0
3485,0,,1.0,2912889.0,3,306.09,0,0,0.0,0.0,0,1,0.0,0.0,0
4928,0,,1.0,2912889.0,1,1121.88,0,1,0.0,0.0,0,1,0.0,0.0,0
5263,0,,1.0,2912889.0,1,590.76,0,2,0.0,0.0,0,1,0.0,0.0,0
5780,0,,1.0,2912889.0,1,215.04,0,1,0.0,0.0,0,42,0.0,0.0,0
8599,0,,1.0,2912889.0,3,54.54,0,2,0.0,0.0,0,47,0.0,0.0,0
10148,0,,1.0,2912889.0,3,47.76,0,0,0.0,0.0,0,1,0.0,0.0,0
11188,0,,1.0,2912889.0,3,48.48,0,1,0.0,0.0,0,39,0.0,0.0,0
11239,0,,1.0,2912889.0,3,117.06,0,2,0.0,0.0,0,1,0.0,0.0,0
12110,0,,1.0,2912889.0,1,1187.64,0,0,0.0,0.0,0,1,0.0,0.0,0
12439,0,,1.0,2912889.0,3,145.89,0,2,0.0,0.0,0,1,0.0,0.0,0
12578,0,,1.0,2912889.0,3,108.51,0,2,0.0,0.0,0,1,0.0,0.0,0
13030,0,,1.0,2912889.0,1,229.92,0,1,0.0,0.0,0,1,0.0,0.0,0
13147,0,,1.0,2912889.0,3,46.23,0,2,0.0,0.0,0,1,0.0,0.0,0
16012,1,2024-12-10,1.0,60.0,3,59.43,1,4,4.0,0.0,0,33,6.0,0.0,0
18160,0,,1.0,2912889.0,3,125.58,0,1,0.0,0.0,0,1,0.0,0.0,0
19279,0,,1.0,2912889.0,3,352.2,0,0,0.0,0.0,0,1,0.0,0.0,0
19461,0,,1.0,2912889.0,3,52.5,0,2,0.0,0.0,0,1,0.0,0.0,0
20548,0,,1.0,2912889.0,3,56.19,0,1,0.0,0.0,0,1,0.0,0.0,0
21019,1,2024-11-10,1.0,30.0,2,31.84,1,1,0.0,0.0,1,1,1.0,0.0,0
22057,0,,1.0,2912889.0,3,56.25,0,0,0.0,0.0,0,1,0.0,0.0,0
22217,0,,1.0,2912889.0,3,246.75,0,2,0.0,0.0,0,1,0.0,0.0,0
22916,0,,1.0,2912889.0,3,53.88,0,1,0.0,0.0,0,45,0.0,0.0,0
23782,0,,1.0,2912889.0,3,322.65,0,0,0.0,0.0,0,1,0.0,0.0,0
385,0,,1.0,2912888.0,3,144.21,0,2,0.0,0.0,0,1,0.0,0.0,0
1412,0,,1.0,2912888.0,3,51.78,0,0,0.0,0.0,0,1,0.0,0.0,0
5667,0,,1.0,2912888.0,1,190.8,0,1,0.0,0.0,0,1,0.0,0.0,0
8305,1,2024-11-11,1.0,30.0,2,93.72,1,5,5.0,0.0,0,1,1.0,0.0,0
8569,0,,1.0,2912888.0,3,127.35,0,2,0.0,0.0,0,1,0.0,0.0,0
9419,0,,1.0,2912888.0,3,110.19,0,1,0.0,0.0,0,38,0.0,0.0,0
9796,0,,1.0,2912888.0,3,124.74,0,1,0.0,0.0,0,39,0.0,0.0,0
10582,0,,1.0,2912888.0,1,220.92,0,2,0.0,0.0,0,1,0.0,0.0,0
12570,0,,1.0,2912888.0,3,50.61,0,1,0.0,0.0,0,38,0.0,0.0,0
13730,0,,1.0,2912888.0,3,122.13,0,1,0.0,0.0,0,44,0.0,0.0,0
13822,0,,1.0,2912888.0,3,133.29,0,0,0.0,0.0,0,1,0.0,0.0,0
14608,0,,1.0,2912888.0,1,214.08,0,1,0.0,0.0,0,1,0.0,0.0,0
15071,0,,1.0,2912888.0,1,550.56,0,2,0.0,0.0,0,1,0.0,0.0,0
18758,0,,1.0,2912888.0,3,46.59,0,2,0.0,0.0,0,43,0.0,0.0,0
19875,0,,1.0,2912888.0,3,108.78,0,2,0.0,0.0,0,44,0.0,0.0,0
20263,0,,1.0,2912888.0,3,117.63,0,2,0.0,0.0,0,1,0.0,0.0,0
20617,0,,1.0,2912888.0,3,58.74,0,2,0.0,0.0,0,40,0.0,0.0,0
20988,0,,1.0,2912888.0,3,46.8,0,0,0.0,0.0,0,1,0.0,0.0,0
22021,0,,1.0,2912888.0,3,108.84,0,1,0.0,0.0,0,1,0.0,0.0,0
22115,0,,1.0,2912888.0,3,139.08,0,2,0.0,0.0,0,1,0.0,0.0,0
23640,0,,1.0,2912888.0,3,46.11,0,0,0.0,0.0,0,45,0.0,0.0,0
24108,0,,1.0,2912888.0,3,117.51,0,2,0.0,0.0,0,1,0.0,0.0,0
24972,0,,1.0,2912888.0,3,141.36,0,1,0.0,0.0,0,1,0.0,0.0,0
1944,0,,1.0,2912887.0,3,117.84,0,1,0.0,0.0,0,1,0.0,0.0,0
3674,0,,1.0,2912887.0,1,438.6,0,1,0.0,0.0,0,1,0.0,0.0,0
3897,0,,1.0,2912887.0,1,504.6,0,0,0.0,0.0,0,39,0.0,0.0,0
6411,0,,1.0,2912887.0,3,50.19,0,2,0.0,0.0,0,46,0.0,0.0,0
7839,0,,1.0,2912887.0,3,49.14,0,2,0.0,0.0,0,1,0.0,0.0,0
11262,0,,1.0,2912887.0,3,52.59,0,1,0.0,0.0,0,1,0.0,0.0,0
13295,0,,1.0,2912887.0,3,49.5,0,1,0.0,0.0,0,1,0.0,0.0,0
14645,0,,1.0,2912887.0,3,324.06,0,1,0.0,0.0,0,1,0.0,0.0,0
15411,0,,1.0,2912887.0,3,128.25,0,2,0.0,0.0,0,1,0.0,0.0,0
15748,0,,1.0,2912887.0,3,53.07,0,2,0.0,0.0,0,50,0.0,0.0,0
16476,0,,1.0,2912887.0,3,47.43,0,2,0.0,0.0,0,1,0.0,0.0,0
16711,0,,1.0,2912887.0,1,1364.76,0,2,0.0,0.0,0,1,0.0,0.0,0
17053,0,,1.0,2912887.0,3,143.7,0,0,0.0,0.0,0,1,0.0,0.0,0
20212,0,,1.0,2912887.0,3,47.94,0,0,0.0,0.0,0,1,0.0,0.0,0
21749,1,2024-11-12,1.0,30.0,2,33.18,1,2,2.0,0.0,0,1,1.0,0.0,0
24890,0,,1.0,2912887.0,3,241.65,0,1,0.0,0.0,0,1,0.0,0.0,0
1323,0,,1.0,2912886.0,1,196.08,0,2,0.0,0.0,0,1,0.0,0.0,0
1823,0,,1.0,2912886.0,3,56.22,0,0,0.0,0.0,0,1,0.0,0.0,0
2096,0,,1.0,2912886.0,3,297.3,0,0,0.0,0.0,0,1,0.0,0.0,0
4433,0,,1.0,2912886.0,1,1027.08,0,2,0.0,0.0,0,1,0.0,0.0,0
7692,1,2024-12-13,1.0,60.0,3,138.84,1,5,0.0,0.0,1,1,0.0,0.0,0
9469,0,,1.0,2912886.0,3,141.87,0,0,0.0,0.0,0,1,0.0,0.0,0
9730,0,,1.0,2912886.0,3,46.38,0,0,0.0,0.0,0,1,0.0,0.0,0
11971,0,,1.0,2912886.0,3,107.49,0,2,0.0,0.0,0,1,0.0,0.0,0
13432,0,,1.0,2912886.0,3,54.24,0,0,0.0,0.0,0,41,0.0,0.0,0
13851,0,,1.0,2912886.0,3,128.61,0,0,0.0,0.0,0,36,0.0,0.0,0
15187,0,,1.0,2912886.0,3,112.14,0,0,0.0,0.0,0,41,0.0,0.0,0
15204,0,,1.0,2912886.0,3,46.35,0,2,0.0,0.0,0,1,0.0,0.0,0
15346,1,2024-12-13,1.0,60.0,3,57.3,1,3,2.0,1.0,0,1,0.0,0.0,0
20381,0,,1.0,2912886.0,3,51.06,0,2,0.0,0.0,0,1,0.0,0.0,0
4919,0,,1.0,2912885.0,3,124.26,0,1,0.0,0.0,0,41,0.0,0.0,0
6745,0,,1.0,2912885.0,1,521.28,0,1,0.0,0.0,0,1,0.0,0.0,0
7321,0,,1.0,2912885.0,3,108.36,0,2,0.0,0.0,0,1,0.0,0.0,0
7868,0,,1.0,2912885.0,3,45.3,0,2,0.0,0.0,0,1,0.0,0.0,0
13244,0,,1.0,2912885.0,3,58.29,0,0,0.0,0.0,0,1,0.0,0.0,0
13850,0,,1.0,2912885.0,1,532.2,0,1,0.0,0.0,0,1,0.0,0.0,0
15191,0,,1.0,2912885.0,3,46.89,0,0,0.0,0.0,0,1,0.0,0.0,0
16351,0,,1.0,2912885.0,3,303.45,0,0,0.0,0.0,0,1,0.0,0.0,0
18582,0,,1.0,2912885.0,1,1293.6,0,2,0.0,0.0,0,52,0.0,0.0,0
19081,0,,1.0,2912885.0,3,262.77,0,1,0.0,0.0,0,44,0.0,0.0,0
20005,1,2024-12-14,1.0,60.0,3,52.68,1,3,3.0,0.0,0,1,0.0,0.0,0
20678,0,,1.0,2912885.0,3,107.52,0,1,0.0,0.0,0,44,0.0,0.0,0
21843,0,,1.0,2912885.0,1,195.72,0,0,0.0,0.0,0,1,0.0,0.0,0
22094,0,,1.0,2912885.0,3,48.81,0,0,0.0,0.0,0,35,0.0,0.0,0
24191,0,,1.0,2912885.0,3,51.09,0,1,0.0,0.0,0,1,0.0,0.0,0
4193,0,,1.0,2912884.0,3,45.24,0,2,0.0,0.0,0,1,0.0,0.0,0
4244,0,,1.0,2912884.0,3,52.83,0,2,0.0,0.0,0,1,0.0,0.0,0
6853,1,2024-11-15,2.0,30.0,3,85.65,0,4,1.0,0.0,1,2,1.0,0.0,1
7319,0,,1.0,2912884.0,3,269.13,0,2,0.0,0.0,0,1,0.0,0.0,0
7754,0,,1.0,2912884.0,1,214.92,0,2,0.0,0.0,0,45,0.0,0.0,0
9411,0,,1.0,2912884.0,3,46.14,0,2,0.0,0.0,0,1,0.0,0.0,0
9600,1,2024-12-15,1.0,60.0,3,120.21,1,4,2.0,1.0,0,1,0.0,0.0,0
11044,1,2024-11-15,1.0,30.0,2,77.74,1,5,4.0,1.0,1,1,1.0,0.0,0
16200,0,,1.0,2912884.0,3,355.14,0,2,0.0,0.0,0,1,0.0,0.0,0
16404,0,,1.0,2912884.0,3,111.66,0,1,0.0,0.0,0,1,0.0,0.0,0
16899,0,,1.0,2912884.0,3,147.84,0,0,0.0,0.0,0,1,0.0,0.0,0
18597,0,,1.0,2912884.0,3,49.83,0,2,0.0,0.0,0,1,0.0,0.0,0
19371,1,2024-11-15,1.0,30.0,2,35.06,1,2,1.0,0.0,1,1,1.0,0.0,0
21257,1,2024-12-15,1.0,60.0,3,105.99,1,5,1.0,1.0,0,1,0.0,0.0,0
23302,0,,1.0,2912884.0,3,147.03,0,2,0.0,0.0,0,1,0.0,0.0,0
3,0,,1.0,2912883.0,1,222.24,0,1,0.0,0.0,0,1,0.0,0.0,0
1715,0,,1.0,2912883.0,3,51.45,0,0,0.0,0.0,0,39,0.0,0.0,0
2100,0,,1.0,2912883.0,1,237.24,0,1,0.0,0.0,0,1,0.0,0.0,0
2249,0,,1.0,2912883.0,3,56.19,0,0,0.0,0.0,0,1,0.0,0.0,0
5018,0,,1.0,2912883.0,1,230.4,0,0,0.0,0.0,0,1,0.0,0.0,0
5552,0,,1.0,2912883.0,3,49.65,0,1,0.0,0.0,0,1,0.0,0.0,0
9210,0,,1.0,2912883.0,3,51.9,0,1,0.0,0.0,0,1,0.0,0.0,0
9319,0,,1.0,2912883.0,3,49.53,0,1,0.0,0.0,0,1,0.0,0.0,0
9844,1,2024-12-16,1.0,60.0,3,129.72,1,5,4.0,3.0,0,31,4.0,0.0,0
13804,0,,1.0,2912883.0,3,125.67,0,1,0.0,0.0,0,1,0.0,0.0,0
15774,0,,1.0,2912883.0,3,121.68,0,0,0.0,0.0,0,1,0.0,0.0,0
17717,0,,1.0,2912883.0,1,234.72,0,2,0.0,0.0,0,43,0.0,0.0,0
17801,0,,1.0,2912883.0,3,49.92,0,2,0.0,0.0,0,1,0.0,0.0,0
18936,0,,1.0,2912883.0,3,58.35,0,1,0.0,0.0,0,1,0.0,0.0,0
18982,0,,1.0,2912883.0,3,51.3,0,2,0.0,0.0,0,1,0.0,0.0,0
19992,0,,1.0,2912883.0,3,50.58,0,2,0.0,0.0,0,1,0.0,0.0,0
21717,0,,1.0,2912883.0,1,476.28,0,1,0.0,0.0,0,1,0.0,0.0,0
24827,0,,1.0,2912883.0,3,56.04,0,0,0.0,0.0,0,48,0.0,0.0,0
1145,0,,1.0,2912882.0,1,576.48,0,1,0.0,0.0,0,1,0.0,0.0,0
1993,0,,1.0,2912882.0,3,56.16,0,2,0.0,0.0,0,1,0.0,0.0,0
2358,0,,1.0,2912882.0,3,59.61,0,0,0.0,0.0,0,38,0.0,0.0,0
